업소명,소재지도로명,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호
여의화로 직영점,"서울특별시 영등포구 의사당대로1길 11, 메종리브르오피스텔 지하106,108~111호 (여의도동)",한식,"등심,갈비",298.97,여의동,02 7610073
한일관 영등포타임스퀘어점,"서울특별시 영등포구 영중로 15, (영등포동4가,(구 441-10) 414호)",한식,한정식,494.88,영등포동,226382735
풍년 닭도리탕 여의도점,"서울특별시 영등포구 국회대로74길 12, (여의도동, 지하1층)",한식,한정식,152.86,여의동,02 7856660
성민촌,"서울특별시 영등포구 여의나루로 71, 1 1호 (여의도동,동화빌딩)",한식,해물샤브샤브,104.96,여의동,02 7806262
원할머니보쌈,"서울특별시 영등포구 대림로 211, (대림동)",한식,"보쌈,족발",125.4,대림제3동,02 8365353
왕가설농탕,"서울특별시 영등포구 양산로19길 3, (당산동3가, 1층)",한식,설농탕,362,당산제1동,226750365
홍운각 주식회사,"서울특별시 영등포구 선유로49길 29-1, (양평동4가, 1층)",중국식,자장면,167.17,양평제2동,226473606
원할머니보쌈,"서울특별시 영등포구 신길로 158-1, (신길동,지상1층)",한식,"보쌈,족발",106.12,신길제4동,02 8415353
명륜진사갈비 양평역점,"서울특별시 영등포구 선유서로 87, (양평동2가,1층)",한식,꽃등심,199.92,양평제1동,220680124
무교동 우정낙지,"서울특별시 영등포구 여의대방로 394, (여의도동,우정빌딩 208호)",한식,낙지전골,155.08,여의동,02 7617388
대방골,"서울특별시 영등포구 국회대로 800, 여의도파라곤 지하1층 B114~125호 (여의도동)",한식,한정식,450.64,여의동,02 7834999
이꾸참치,"서울특별시 영등포구 은행로 3, 익스콘벤처타워 B104,B105호 (여의도동)",일식,생선회,183.7,여의동,02 7205454
길맨참치,"서울특별시 영등포구 영중로4길 4, (영등포동3가,1~2층)",일식,참치회,164,영등포동,226343737
화수목,"서울특별시 영등포구 선유로 49, (문래동6가,102호)",한식,밀전병,270,문래동,226726541
능이버섯백숙,"서울특별시 영등포구 선유로 32, (문래동4가,(1층))",한식,백숙,238.96,문래동,226777373
상하이몽,"서울특별시 영등포구 당산로41길 11, 당산 SK V1 center 1층 112호 (당산동4가)",중국식,자장면,104.16,당산제2동,226330096
막내회센타,"서울특별시 영등포구 도신로53길 7, (신길동,지상2층)",일식,생선회,71.44,영등포본동,02 8446150
제주항구,"서울특별시 영등포구 국제금융로6길 33, 7층 701호,711호 (여의도동)",일식,활어회,189.88,여의동,02 7835453
열빈,"서울특별시 영등포구 국제금융로 78, 동 (여의도동,홍우빌딩)",중국식,중화요리,638.85,여의동,02 7833838
순흥골,"서울특별시 영등포구 대방천로 175, (신길동)",한식,돼지갈비,78.02,신길제6동,02 8483624
가시리 여의도점,"서울특별시 영등포구 국회대로76길 16, 켄싱턴호텔 별관 C동 3층 (여의도동)",한식,한정식,346.5,여의동,02 7840533
민소한우(서여의도점),"서울특별시 영등포구 국회대로68길 17, (여의도동, 두산인프라코어빌딩 지하1층)",한식,"등심,안심",500,여의동,02  786 3365
긴자,"서울특별시 영등포구 국제금융로2길 36, (여의도동,유화빌딩 지하1층)",일식,생선회,167.31,여의동,02 7854200
갯벌낙지,"서울특별시 영등포구 영신로20길 6-1, (영등포동)",한식,낙지요리,232.2,영등포본동,02 8336488
올라3,"서울특별시 영등포구 의사당대로 38, (여의도동,더？아일랜드파크 101-107호,108호)",경양식,경양식,233.41,여의동,220907220
놀부부대찌개철판구이,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 B128호 (문래동3가)",한식,햄철판구이,85,문래동,263095432
삼풍숯불갈비,"서울특별시 영등포구 국회대로38길 8, (당산동3가,지상1층)",한식,갈비,248,당산제1동,226343035
라메흐꺄도,,한식,아구꽃게찜,198,문래동,236675989
샤브올데이 서울 대림점,"서울특별시 영등포구 대림로 76, 동화빌딩 1층 (대림동)",한식,소갈비,306,대림제1동,02 8447598
여의도진진,"서울특별시 영등포구 국회대로72길 11, (여의도동,프린스오피스텔 101,102호)",한식,"만두국,한우등심",78.71,여의동,02 7615454
연화숯불구이,"서울특별시 영등포구 여의나루로 113, (여의도동,111,123,124,125호)",한식,갈비,94.65,여의동,02 7825638
은호식당,"서울특별시 영등포구 여의대방로65길 6, 지하1층 102호 (여의도동, 센터빌딩)",한식,꼬리곰탕,244.06,여의동,02 7816193
만나,"서울특별시 영등포구 국회대로74길 19, 동우국제빌딩 지하1층 4호 (여의도동)",한식,돼지갈비,75.97,여의동,02 3697567
차이홍,"서울특별시 영등포구 여의나루로 42, (여의도동,223,224,225,226,227,228)",중국식,중화요리,234.46,여의동,02 7822918
참치전문점참치바다,"서울특별시 영등포구 도신로64길 3, (신길동)",일식,참치회,98.65,신길제1동,02 8333011
외백,"서울특별시 영등포구 국회대로72길 17, KCC파크타운 301~311호 (여의도동)",중국식,자장면,534.87,여의동,02 7805393
이고집쭈꾸미(영등포점),"서울특별시 영등포구 영중로4길 20-1, (영등포동3가,1층)",한식,보쌈,89.25,영등포동,226783463
담가 화로구이 대방점,"서울특별시 영등포구 가마산로 581, (신길동)",한식,추어탕,118,신길제7동,
한류관,"서울특별시 영등포구 국회대로 750, (여의도동)",한식,한정식,136.67,여의동,237752838
복먹고복받고,"서울특별시 영등포구 양산로19길 8, (당산동3가)",복어취급,복지리,359.28,당산제1동,226752221
슈치쿠(SHUCHIKU),"서울특별시 영등포구 63로 50, (여의도동,63빌딩 지상58층)",일식,우동,590,여의동,02 7895753
백리향(BAEKNIHYANG),"서울특별시 영등포구 63로 50, 63한화생명빌딩 57층 (여의도동)",중국식,자장면,502.56,여의동,02 7895764
강포복집,"서울특별시 영등포구 국회대로54길 35, 102호 (영등포동2가)",복어취급,복어,98.46,영등포동,226324454
원주추어탕,"서울특별시 영등포구 대림로22길 1, (대림동, 1층)",한식,추어탕,122.75,대림제1동,02 8351188
함경면옥,"서울특별시 영등포구 경인로 846, (영등포동, 롯데백화점 지상10층)",한식,냉면,186.65,영등포동,221645484
함흥냉면,"서울특별시 영등포구 영등포로42길 6, (영등포동3가,1층)",한식,냉면,99.8,영등포동,226782722
송가네족발보쌈,"서울특별시 영등포구 당산로48길 4, (당산동6가, 1층)",한식,"한우등심,삼겹살",223.68,당산제2동,226343989
기소야여의도점,"서울특별시 영등포구 국제금융로8길 11, (여의도동, 대영빌딩 지하1층 B102호)",일식,기소야정식,181.24,여의동,02 7849007
"혜비수(惠比壽)참치(구,에비스참치)","서울특별시 영등포구 국제금융로6길 33, (여의도동,맨해탄빌딩 709호)",일식,"회정식,참치회",186.39,여의동,02 7619004
가족천하,"서울특별시 영등포구 가마산로 330, (대림동, 지상2층,3층 )",한식,"갈비탕,돼지갈비",704.16,대림제3동,02 8474500
동해도본점,"서울특별시 영등포구 은행로 25, 안원빌딩 (여의도동)",일식,알탕,302.22,여의동,02 7616300
기소야서여의도점,"서울특별시 영등포구 여의공원로 101, 122동 (여의도동,CCMM빌딩)",일식,우동정식,168.07,여의동,02 7837078
대림동삼거리 먼지막 순대국,"서울특별시 영등포구 시흥대로185길 11, (대림동)",한식,순대국,86.94,대림제1동,02 8482469
싸다김밥 서여의도점,"서울특별시 영등포구 국회대로66길 17, (여의도동,성우B/D101호)",한식,"부대찌개,철판구이",85,여의동,02 7802919
이강순실비집,"서울특별시 영등포구 영등포로46길 8, (영등포동3가,1~2층)",한식,낚지볶음,193.45,영등포동,226781969
수미산정,"서울특별시 영등포구 여의나루로 42, (여의도동,401호)",한식,갈비,112.7,여의동,02 7831324
홍보석,"서울특별시 영등포구 의사당대로 108, (여의도동)",중국식,잡탕밥,542.2,여의동,02 7836622
여일정,"서울특별시 영등포구 국제금융로6길 7, (여의도동,한양빌딩 지하101호)",한식,설렁탕,154.85,여의동,02 7806273
이도식당,"서울특별시 영등포구 국회대로68길 11, (여의도동, 지하1층)",한식,샤브샤브,237.7,여의동,02 7864166
대운설렁탕,"서울특별시 영등포구 여의대방로23길 3, (신길동)",한식,설렁탕,181,신길제6동,02 8493077
워킹온더클라우드(WALKINGONTHECLOUD),"서울특별시 영등포구 63로 50, 63한화생명빌딩 59층 (여의도동)",경양식,스파게티,974.67,여의동,02 7895941
