업소명,소재지도로명,업태명,주된음식,영업장면적(㎡),행정동명,소재지전화번호
명성회관,"서울특별시 마포구 대흥로30길 17, (염리동,1층)",한식,설렁탕,101.73,용강동,02   3647681
황금콩밭,"서울특별시 마포구 마포대로16길 9, 1,2층 (아현동)",한식,"두부,콩",389.62,아현동,3132952
장수갈매기,"서울특별시 마포구 도화길 46, (도화동)",한식,갈매기살,148,도화동,02  716 7766
월매네남원추어탕,"서울특별시 마포구 마포대로14길 19-1, (공덕동,1층)",한식,추어탕,153,공덕동,02  704 5333
외양간,"서울특별시 마포구 성미산로 13, (성산동, 1층)",한식,소갈비,97.22,성산제1동,3347942
양산박,"서울특별시 마포구 마포대로4길 37, (도화동,1층)",한식,콩나물국밥,68,도화동,02  711 0888
황톳길,"서울특별시 마포구 마포대로11길 15-7, (공덕동)",한식,비빔밥,90.07,공덕동,232729240
사랑채,"서울특별시 마포구 신촌로12가길 36, (노고산동)",한식,우거지갈비탕,110.1,대흥동,02 3364479
청기와식당,"서울특별시 마포구 월드컵로 105, (망원동,1층)",한식,돼지갈비,165,망원제2동,02 3330166
마포원조주물럭,"서울특별시 마포구 토정로 294, (용강동)",한식,주물럭,205.57,용강동,02 7193001
백년백세,"서울특별시 마포구 양화로 118, 1층동 (서교동)",한식,삼계탕,169.55,서교동,02 3253399
서강8경율도,"서울특별시 마포구 토정로 128, 6층 (상수동)",일식,,197.82,서강동,02   3340070
홍대 육지(肉地),"서울특별시 마포구 독막로3길 34, 1층 (서교동)",한식,돼지고기 구이,146.69,서교동,
참복집,"서울특별시 마포구 만리재로1길 14, (공덕동)",일식,복지리,34.4,아현동,02 7151198
참복집,"서울특별시 마포구 만리재로1길 14, (공덕동)",일식,복지리,34.4,아현동,02 7151198
마포원조주물럭,"서울특별시 마포구 토정로 294, (용강동)",한식,,205.57,용강동,02 7193001
대가설렁탕,"서울특별시 마포구 신촌로 254, 1,2층 (아현동)",기타,설렁탕,161.03,아현동,
센다이,"서울특별시 마포구 만리재로 15, (공덕동)",일식,회,63.22,아현동,02 7187288
백년백세,"서울특별시 마포구 양화로 118, 1층동 (서교동)",한식,삼계탕,169.55,서교동,02 3253399
진어참치,"서울특별시 마포구 연남로3길 34, (연남동,(1층))",일식,회,78.39,연남동,02 3327412
진어참치,"서울특별시 마포구 연남로3길 34, (연남동,(1층))",일식,회,78.39,연남동,02 3327412
장수갈매기,"서울특별시 마포구 도화길 46, (도화동)",한식,갈매기살,148,도화동,02  716 7766
외양간,"서울특별시 마포구 성미산로 13, (성산동, 1층)",한식,소갈비,97.22,성산제1동,3347942
양산박,"서울특별시 마포구 마포대로4길 37, (도화동,1층)",한식,콩나물국밥,68,도화동,02  711 0888
사랑채,"서울특별시 마포구 신촌로12가길 36, (노고산동)",한식,한식(갈비탕),110.1,대흥동,02 3364479
임가네해물천국,"서울특별시 마포구 망원로 49-1, (망원동)",한식,아구해물탕,107.38,망원제1동,02 323 7563
청기와식당,"서울특별시 마포구 월드컵로 105, (망원동,1층)",한식,돼지갈비,165,망원제2동,02 3330166
목우촌한우명가,"서울특별시 마포구 토정로 312-1, (용강동)",한식,한식(뚝불고기),128.84,용강동,02 7178110
육즙터,"서울특별시 마포구 삼개로5길 8, (도화동)",일식,회정식,114.09,도화동,
육즙터,"서울특별시 마포구 삼개로5길 8, (도화동)",일식,회정식,114.09,도화동,
지호한방삼계탕,"서울특별시 마포구 독막로 229, 2층 (신수동)",한식,,256.53,신수동,
부산집,"서울특별시 마포구 월드컵북로 18, (동교동, 1층)",한식,장어구이,24.57,서교동,02  336 5523
춘향골남원추어탕,"서울특별시 마포구 월드컵로36길 18, (성산동,삼라마이다스109.110.111호)",한식,추어탕,90,성산제1동,02 3027524
불이아,"서울특별시 마포구 동교로 182-6, (동교동, 1층)",중국식,샤브샤브,132.63,서교동,02  335 6889
춘향골남원추어탕,"서울특별시 마포구 월드컵로36길 18, (성산동,삼라마이다스109.110.111호)",한식,추어탕,90,성산제1동,02 3027524
육전국밥 공덕점,"서울특별시 마포구 마포대로 173, (공덕동, 마포현대하이엘 1층 118,119호)",한식,보쌈정식,105.36,공덕동,
양평막국수,"서울특별시 마포구 월드컵북로44길 57, (상암동,1층)",한식,"막국수,닭갈비",65.15,상암동,3060833
마포나루김치찌개,"서울특별시 마포구 마포대로12길 35, (공덕동,지상1층지하1층)",한식,샤브샤브,73.09,공덕동,02 7132693
마포나루김치찌개,"서울특별시 마포구 마포대로12길 35, (공덕동,지상1층지하1층)",한식,샤브샤브,73.09,공덕동,02 7132693
신흥부전,"서울특별시 마포구 매봉산로2길 25, 1층 (상암동)",한식,,25.6,상암동,
홍대 교도리,"서울특별시 마포구 와우산로 77, 1층 (서교동)",한식,닭발,165.25,서교동,
김박사손칼국수,"서울특별시 마포구 토정로 307, (용강동)",한식,칼국수,70.22,용강동,02 7142245
진가,"서울특별시 마포구 동교로34길 12, 1층 (연남동)",중국식,짜장면,76.38,연남동,
바다양푼이찌개마을,"서울특별시 마포구 월드컵북로54길 17, B114호 (상암동, 사보이시티디엠씨)",한식,동태찌개,59.65,상암동,
한촌설렁탕망원역점,"서울특별시 마포구 월드컵로 85, 2층 (망원동)",한식,설렁탕,222.55,망원제1동,
전주골참숯불화로구이,"서울특별시 마포구 마포대로12길 34-5, 1,2층 (공덕동)",한식,,164.4,공덕동,
장강,"서울특별시 마포구 토정로 284-2, (용강동)",한식,,66.9,용강동,27060656
김명자 굴국밥,"서울특별시 마포구 마포대로 63-8, 삼창프라자빌딩 지1층 61,62,63,64호 (도화동)",한식,,95.85,용강동,
우림집투,"서울특별시 마포구 토정로37길 13, (용강동,2층)",한식,,83.82,용강동,7124650
전주향,"서울특별시 마포구 토정로 315, (용강동)",한식,,202.68,용강동,02 7164393
마포나루(1호점),"서울특별시 마포구 마포대로 68, (도화동,마포아크로타워 지하01,02호)",한식,닭도리탕,308.49,공덕동,02  711 5959
김앤김대게,"서울특별시 마포구 양화로 100, (서교동, 3층)",한식,킹크랩,353.38,서교동,3336659
김앤김대게,"서울특별시 마포구 양화로 100, (서교동, 3층)",한식,킹크랩,353.38,서교동,3336659
색동저고리마포점,"서울특별시 마포구 도화길 27, (도화동, 2층)",한식,한정식,464.64,도화동,
세겹저장고,"서울특별시 마포구 토정로33길 5, 1층 (용강동)",한식,삼겹살구이,118.32,용강동,02 7018611
도깨비어시장,"서울특별시 마포구 신촌로 74, (노고산동)",일식,광어,123,서교동,02 3251211
목포낙지마을,"서울특별시 마포구 월드컵로32길 11, (성산동)",한식,"연포탕, 낙지볶음",65.66,성산제1동,02 3331032
우담가해담가 주식회사,"서울특별시 마포구 양화로 45, (서교동, 1층 101호)",한식,숯불고기,688.26,서교동,02  326 5544
돌쇠풍천민물장어,"서울특별시 마포구 월드컵로 87, (망원동, 마포로얄프라자 201~203호)",한식,보쌈,242.88,망원제1동,02 3229197
돌쇠풍천민물장어,"서울특별시 마포구 월드컵로 87, (망원동, 마포로얄프라자 201~203호)",한식,보쌈,242.88,망원제1동,02 3229197
화수목,"서울특별시 마포구 창전로 70, 1,2층 (신수동)",중국식,중식,647.68,신수동,
칠백한우,"서울특별시 마포구 토정로32길 4, (용강동)",한식,한우,40.04,용강동,02 7112482
대도식당,"서울특별시 마포구 마포대로 19, 지1층 1,4호 (마포동, 신화빌딩)",한식,,541.21,도화동,02 7149772
아이엠베이글 공덕점,"서울특별시 마포구 백범로 152, 101동 15호 (공덕동, 공덕파크자이)",기타,카페,38.33,공덕동,
유대경능이누룽지닭오리백숙,"서울특별시 마포구 서강로 128, (노고산동)",한식,찹쌀순대,115.12,대흥동,02  715 1772
대상해 공덕점,"서울특별시 마포구 마포대로14가길 4, (공덕동,1층)",한식,소고기보신탕,240.99,공덕동,704 8007
욕지도,"서울특별시 마포구 마포대로 180-13, 영지공덕빌딩 1층 (공덕동)",일식,막썰이회,241.62,염리동,02 3136007
더 센다이,"서울특별시 마포구 큰우물로 75, 지하1층 18,19호 (도화동)",한식,생선회,138.33,도화동,
진평925,"서울특별시 마포구 망원로 87, 2층 (망원동)",한식,,1198.48,망원제1동,
양화정,"서울특별시 마포구 월드컵로1길 17, 1층 (합정동)",한식,돼지갈비,182.92,합정동,02 3235777
양화정,"서울특별시 마포구 월드컵로1길 17, 1층 (합정동)",한식,돼지갈비,182.92,합정동,02 3235777
조박집투,"서울특별시 마포구 토정로 311, (용강동, 1층)",한식,소갈비,70,용강동,7184410
조박집투,"서울특별시 마포구 토정로 311, (용강동, 1층)",한식,소갈비,70,용강동,7184410
무공해숯불갈비,"서울특별시 마포구 만리재로1길 8, (공덕동)",한식,돼지갈비,52.06,아현동,02 7164296
해피하우스 소정,"서울특별시 마포구 성산로 128, 지하1층 4호 (성산동)",한식,덮밥,81.41,성산제1동,02 3364897
군자네,"서울특별시 마포구 대흥로 53, (대흥동,1층)",한식,,83.5,용강동,02706 5454
담소리,"서울특별시 마포구 동교로 267, 2층 (연남동)",기타,피자,177.36,연남동,
칭닌,"서울특별시 마포구 마포대로24길 4, 2층 203,204호 (아현동, 공덕자이아파트)",중국식,,70.56,아현동,
본죽(도화점),"서울특별시 마포구 도화길 43, 2층 202호 (도화동, 나눔빌딩)",분식,,48.07,도화동,02 7114010
광남수사,"서울특별시 마포구 마포대로8안길 18, (공덕동, 지상1층,지하1층)",일식,,66,공덕동,715 5747
나루터,"서울특별시 마포구 마포대로4길 32-4, (도화동)",한식,한정식,55.8,도화동,02 7165292
태능숯불갈비,"서울특별시 마포구 굴레방로 19-1, 1층 (아현동)",한식,돼지갈비,72.32,아현동,02 3651595
남영동 양문 합정점,"서울특별시 마포구 월드컵로 43, (합정동,1층)",복어취급,회정식,139.04,합정동,02  3233124
태능숯불갈비,"서울특별시 마포구 굴레방로 19-1, 1층 (아현동)",한식,돼지갈비,72.32,아현동,02 3651595
하노이의 아침,"서울특별시 마포구 성암로 267, (주)문화방송 2층 206호 (상암동)",한식,쌀국수,197.86,상암동,02 3638839
우림집,"서울특별시 마포구 토정로37길 13, 1층 (용강동)",한식,한식,59.63,용강동,02 7124650
우림집,"서울특별시 마포구 토정로37길 13, 1층 (용강동)",한식,한식,59.63,용강동,02 7124650
로얄냉삼,"서울특별시 마포구 월드컵북로48길 10, (상암동, 1층)",한식,소등심,102.2,상암동,302 9021
곰바우나주곰탕,"서울특별시 마포구 월드컵북로44길 82, 2층 (상암동)",한식,곰탕,118.84,상암동,
여우골초밥,"서울특별시 마포구 월드컵북로1길 20, (서교동,1F)",한식,초밥,85.32,서교동,02 3386692
개성손만두,"서울특별시 마포구 대흥로 64, 1층 (대흥동)",한식,만두전골,156.57,대흥동,
청기와타운 (마포점),"서울특별시 마포구 토정로 296, (용강동)",한식,순대국밥,130.2,용강동,02 715 1474
청기와타운 (마포점),"서울특별시 마포구 토정로 296, (용강동)",한식,,130.2,용강동,02 715 1474
마산아구찜,"서울특별시 마포구 월드컵로1길 30, (합정동)",한식,아구찜,81.06,합정동,02 3255523
마산아구찜,"서울특별시 마포구 월드컵로1길 30, (합정동)",한식,아구찜,81.06,합정동,02 3255523
신가네 수레순대 뒷고기,"서울특별시 마포구 마포대로8길 25, (공덕동,지상1층)",한식,한식(동태탕),93.09,공덕동,
홍이네,"서울특별시 마포구 마포대로8안길 18, (공덕동,지상2층)",한식,부대찌개,107.96,공덕동,
홍이네,"서울특별시 마포구 마포대로8안길 18, (공덕동,지상2층)",한식,부대찌개,107.96,공덕동,
놀부부대찌개,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지1층 B1035 A호, B1036일부 호 (상암동)",한식,부대찌개,84.25,상암동,02  21328787
놀부부대찌개,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지1층 B1035 A호, B1036일부 호 (상암동)",한식,부대찌개,84.25,상암동,02  21328787
신의주찹쌀순대,"서울특별시 마포구 큰우물로 66, (용강동)",한식,순대국,75.58,용강동,02  32751780
지중해참치,"서울특별시 마포구 새창로 13, (도화동, 2층)",일식,참치회,54.28,도화동,
지중해참치,"서울특별시 마포구 새창로 13, (도화동, 2층)",일식,참치회,54.28,도화동,
서룡,"서울특별시 마포구 월드컵북로 361, 204호 (상암동,DMC 이안상암2단지 2층 201,202,203,)",중국식,"짜장면, 짬뽕",313,상암동,
마포진짜원조최대포집,"서울특별시 마포구 만리재로1길 3, (공덕동)",한식,"삼겹살,돼지갈비,갈매기살",175,공덕동,02 7196358
매일스시 횟집,"서울특별시 마포구 숭문길 34, 1층 (염리동)",일식,회,90.55,염리동,02 32738289
시골보쌈앤감자옹심이,"서울특별시 마포구 월드컵북로 400, 지층 01호 (상암동, 서울산업진흥원)",한식,구이,294.84,상암동,
삼보성,"서울특별시 마포구 창전로 32, (구수동,외1필지 1층)",중국식,,105.36,신수동,
한상가득왕솥뚜껑,"서울특별시 마포구 월드컵북로42나길 20, 지하1층 B01호 (상암동, 위너스하임)",한식,"삼겹살, 목살구이",221.79,상암동,
치히로 서울홍대점,"서울특별시 마포구 와우산로29바길 12-4, 1층 (서교동)",한식,일본식 덮밥,86.79,서교동,
홍정기참치,"서울특별시 마포구 동교로27길 47, 제이드빌(Jade) 2층 (연남동)",기타,"생선회, 참치초밥",76.9,연남동,
마포옥하우스,"서울특별시 마포구 토정로 312, 마포옥 1층일부,2층 (용강동)",한식,설렁탕,158.45,용강동,207166661
풍천장어 홍대점,"서울특별시 마포구 동교로 162, (서교동)",한식,한우구이,72.19,서교동,02 3249139
화성갈비,"서울특별시 마포구 독막로 147-6, 1층 105호 (창전동)",한식,갈비,22,서강동,
영동숯불집,"서울특별시 마포구 만리재로1길 7, (공덕동)",일식,참치정식,34.48,공덕동,02 7017399
상암일미락,"서울특별시 마포구 성암로13길 40, (상암동,1층)",한식,숙성 돼지고기,136.4,상암동,374 7709
밥순이,"서울특별시 마포구 서강로9길 55, (창전동,서문빌딩101 1층)",한식,돈까스,66,서강동,
나루,"서울특별시 마포구 토정로31길 23, 래미안 마포 리버웰 121동 지1층 110,111호 (용강동)",복어취급,,80,용강동,
서교동고기집,"서울특별시 마포구 어울마당로 155-1, 완빌딩 3층 (동교동)",한식,,97,서교동,
육도,"서울특별시 마포구 토정로 261, (용강동)",분식,"육류, 청국된장",29.58,용강동,207181763
웰빙뚝배기,"서울특별시 마포구 동교로12길 21, (서교동, 영진시장 1층)",일식,소머리국밥,35.19,서교동,02 9874456
꼬 닭,"서울특별시 마포구 성암로13길 30-1, 1층 (상암동)",한식,닭복음탕,93.69,상암동,
콩고을,"서울특별시 마포구 월드컵북로44길 45, (상암동,2층)",한식,콩나물국밥,126.9,상암동,3023887
홍반장신의주찹쌀순대&감자탕,"서울특별시 마포구 월드컵로 190, (성산동,이안상암2차 1층 109호,110호)",한식,,121.08,성산제1동,3087703
가쯔레쯔,"서울특별시 마포구 월드컵북로50길 7-14, (상암동, 1층)",한식,돈까스,39.17,상암동,
알렉산더리,"서울특별시 마포구 백범로24길 5-6, (염리동)",기타,,45.09,염리동,
하심정,"서울특별시 마포구 망원로10길 21, 하심정 2층 (망원동)",한식,가마솥밥정식,126.37,망원제1동,
비비리2,"서울특별시 마포구 와우산로23길 48, (서교동,지하1층)",경양식,비빔밥,104.84,서교동,3249155
봄이보리밥 합정점,"서울특별시 마포구 월드컵로3길 14, 지1층 B155호,B156호,B157호,B158호일부호 (합정동, 마포 한강 2차 푸르지오)",한식,보리밥,132.83,합정동,
어제그쭈꾸미.jib,"서울특별시 마포구 매봉산로2길 69, (상암동, 1층)",한식,주꾸미,68.81,상암동,
을밀대,"서울특별시 마포구 숭문길 24, (염리동)",호프/통닭,냉면,25.36,염리동,02 7171922
히히(HEE HEE),"서울특별시 마포구 매봉산로2안길 12-5, 1층 (상암동)",중국식,,54.18,상암동,
마포청학동부침개2,"서울특별시 마포구 만리재로 23, (공덕동, 2층)",기타,,99.17,공덕동,
시카노이에,"서울특별시 마포구 성암로13길 16, 1층 (상암동)",한식,덮밥,38.9,상암동,
스키당,"서울특별시 마포구 백범로20길 12, 2층 (대흥동)",일식,,87.84,용강동,
청도미나리식당(상암점),"서울특별시 마포구 월드컵북로44길 82, (상암동, 1층)",한식,,138.05,상암동,
바다애(愛),"서울특별시 마포구 동교로18길 4, A동 1층 (서교동)",일식,생선회,141.16,서교동,
정성한줄,"서울특별시 마포구 마포대로 195, 상가4동 108호 (아현동, 마포 래미안 푸르지오)",분식,분식,45,아현동,
원당감자탕 마포본점,"서울특별시 마포구 도화길 35, 1층일부 (도화동)",한식,감자탕,257.4,도화동,
마포 대파 솥뚜껑삼겹,"서울특별시 마포구 삼개로3길 6, (도화동)",한식,참이맛감자탕,83.72,도화동,703 6800
불광설 주식회사,"서울특별시 마포구 양화로15길 12, (서교동, 1층)",중국식,참치회,207.23,서교동,231436811
엉터리생고기,"서울특별시 마포구 서강로 71, 1층,2층 (창전동)",한식,소한마리,110.29,서강동,02  337 5556
로얄호프치킨 합정점,"서울특별시 마포구 양화로6길 53, (서교동,1층)",한식,삼겹살,86.69,서교동,02  31414007
